发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026-06-26 14:23:53,烟台也能打网约公交车啦🚍 烟台居然能打公交车了,https://www.iesdouyin.com/share/video/7655586071535996778,"烟台也能打网约公交车啦🚍 烟台居然能打公交车了！我真的有点惊喜
花费只要2.5元 
#城市公共交通 #网约公交车 #滴滴 #烟台公交 #烟台大学

【第1张图片中的文字内容】
14:04
◎黄海游乐城
8g
淘宝
已接单
个
工商学院
交区）
滨海中路
步行18米
约1分钟
烟台大学东门
站
8
分钟
烟台大学
站
行程分享
产品反馈
永町
一起去
207
银海路
网约公交 正在赶来3.5公里8分钟
一口价
2.5元
车辆到站后最多停靠60秒，请提前到站等候
烟台大学东门
查看位置
鲁F06250D•橙
小巴
李师傅 烟台公交承运

【第2张图片中的文字内容】
14:04
◎黄海游乐城
8g
淘宝
已接单
个
工商学院
交区）
滨海中路
步行18米
约1分钟
烟台大学东门
站
8
分钟
烟台大学
站
行程分享
产品反馈
永町
一起去
207
银海路
网约公交 正在赶来3.5公里8分钟
一口价
2.5元
车辆到站后最多停靠60秒，请提前到站等候
烟台大学东门
查看位置
鲁F06250D•橙
小巴
李师傅 烟台公交承运

【第3张图片中的文字内容】
14:04
◎黄海游乐城
8g
淘宝
已接单
个
工商学院
交区）
滨海中路
步行18米
约1分钟
烟台大学东门
站
8
分钟
烟台大学
行程分享
产品反馈
永町
一起去
207
银海路
网约公交 正在赶来3.5公里8分钟
一口价
2.5元
车辆到站后最多停靠60秒，请提前到站等候
烟台大学东门
查看位置
鲁F06250D•橙
小巴
李师傅 烟台公交承运

【第4张图片中的文字内容】
14:04
◎黄海游乐城
8g
淘宝
已接单
个
工商学院
交区）
滨海中路
步行18米
约1分钟
烟台大学东门
站
8
分钟
烟台大学
行程分享
产品反馈
永町
一起去
207
银海路
网约公交 正在赶来3.5公里8分钟
一口价
2.5元
车辆到站后最多停靠60秒，请提前到站等候
上
烟台大学东门
查看位置
鲁F06250D•橙
小巴
李师傅 烟台公交承运

【第5张图片中的文字内容】
14:04
◎黄海游乐城
8g
淘宝
已接单
个
工商学院
交区）
滨海中路
步行18米
约1分钟
烟台大学东门
站
8
分钟
烟台大学
行程分享
产品反馈
永町
一起去
207
银海路
网约公交 正在赶来3.5公里8分钟
一口价
2.5元
车辆到站后最多停靠60秒，请提前到站等候
上
烟台大学东门
查看位置
鲁F06250D•橙
小巴
李师傅 烟台公交承运

【第6张图片中的文字内容】
14:04
◎黄海游乐城
8g
淘宝
已接单
个
工商学院
交区）
滨海中路
步行18米
约1分钟
烟台大学东门
站
8
分钟
烟台大学
行程分享
产品反馈
永町
一起去
207
银海路
网约公交 正在赶来3.5公里8分钟
一口价
2.5元
车辆到站后最多停靠60秒，请提前到站等候
烟台大学东门
查看位置
鲁F06250D•橙
小巴
李师傅 烟台公交承运

【第7张图片中的文字内容】
烟台公交手齘证牌
讲文明 树质风 公进产
文明出行
你我同行
5共生
關終公交
GZA0331
网约公交
小 抖音号：79656160608
70
會滨中路
BIHAI MidSG. RE
注
避让

【第8张图片中的文字内容】
烟台公交手齘证牌
讲文明 树质风 公进产
文明出行
你我同行
5共生
關終公交
GZA0331
网约公交
小 抖音号：79656160608
70
會滨中路
BIHAI MidSG. RE
注
避让

【第9张图片中的文字内容】
烟台公交手机站牌
讲文明 树麻风公益广時
文明出行
你我同行
70
BIHAI MdED. Rd
5共生
因购公交
G2A07331
网约公交
J 抖音号：79656160608

【第10张图片中的文字内容】
烟台公交手卹站牌
年拉
容尚瓜参丝群车得类测低见！
讲文明 树前风公安广巷
文明出行
你我同行
5共生
GzA0331
因對公交
网约公交
70
BIHA Midcie Rd
蔥

【第11张图片中的文字内容】
烟台公交手卹站牌
年拉
容尚瓜参丝群车得类测低见！
讲文明 树前风公安广巷
文明出行
你我同行
5共生
GzA0331
因對公交
网约公交
70
BIHA Midcie Rd
蔥

【第12张图片中的文字内容】
烟台公交手机站牌
讲文明 树麻风公安广時
文明出行
你我同行
5共生
G2A07331
阿坠公交
网约公交
70
念溪中
BIHAI MdSD. Rd",246,32,35,1045,1358,一只giant panda,用户在烟台体验滴滴网约公交车服务，分享APP叫车界面和2.5元低价的惊喜体验,产品力,正向,站点巴士/公交/滴滴小巴,抖音,站点巴士,7655586071535996778,,
2026-06-24 10:31:08,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7654783918763566793#ocr,"#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报

【第1个视频中的语音内容】
大家好,我是滴滴司機美優然剛剛說到平台起來的夏日小程糧箱卡櫻塔卡就有一種淡淡的傾向一面而來真正的兩大包我們可以把這個小箱卡送給乘客然後乘客也能感受到我們的用心服務和夏日的一個小程糧這個箱卡我們要擺放規範我现在就把这个挂胶已经挂到这个附加投证后面这样记不得当事先还方便提前乘客下车要注意待好随身物品若有不时或者介意即时反馈小香卡放到中控的服售箱上方便乘客拿取香卡的有四种味道分別是橘子冰棒,夏夜因貨從冰鎮西瓜,青河烈焰咱們收到的人是橘子冰棒清爽提神一點都不吃比用車人群特別適合它沒有工業相近的那種厚感悶悶的車廂裡的文哲,這種香味紙袋降溫特別感謝平台收出的這些夏日相卡優化了我們的服務車廂更感覺情緣爽乘客也滿意這樣的好平滿滿圖示參與活動咱們還有額外的補貼這就是咱們滴滴史記的好服務好匯報",186,0,54,0,240,梅悠冉,滴滴司机介绍平台夏日香卡活动，展示香卡摆放规范及香味特点，强调其能改善车内环境并带来额外补贴收益。,车内,正向,网约车,抖音,香卡,7654783918763566793,,
2026-06-25 22:23:52,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7655338680710797157#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报

【第1个视频中的语音内容】
Hello大家好,我是滴滴四季于抱抱。我在成都跑滴滴。滴滴美好出行车轮滚滚向前好服务没有终点。滴滴夏季香卡,滴滴夏日小陈娘,滴滴好服务有回报。自从滴滴给我们寄了这个大香卡跟这个小香卡以后,我一直把小香卡都放在这个中控台的这个位置然后今天早晨下雨的时候有一家三口上车以后他们都坐在后排中间的小女孩大概可能就七八岁的样子看到这个我中控台上放的这个东西就问这个是什么呀我就跟她说这个是香卡如果你喜欢的话阿姨送你一张小朋友特别的开心就拿了一张拿了一张之后就拆开闻到之后很香很香这个小朋友的话他比较害羞平时不怎么说话的那种感觉说话声音也很小然后在这个过程当中他的爸爸就一直鼓励他告诉他阿姨送你相卡你要跟他说什么小朋友很小声的说了一句謝謝然後爸爸又一直不斷的鼓勵她你說的聲音太小了阿姨在開車可能沒有聽到一直鼓勵她一直鼓勵她然後讓小朋友很大聲地說出了謝謝阿姨送的相卡我覺得這個過程當中的話來雖然只是小朋友的一聲感謝從小聲變成大聲的這一個過程我覺得首先第一個是家長對她的一個他的一个教育一个好的引导第二个的话来我接收到这个小朋友满满的这个谢意的这个感觉嗯滴滴给我们的这种小细节送的这些相卡虽然没什么大用可能很多人也不需要但是无意间传递的这种信息会让很多人觉得很温暖很很开心無異間也是一種,往方父母對小朋友的一種教育,真的是非常的好非常的棒。",70,0,21,0,91,a鱼鲍鲍,滴滴司机分享收到平台赠送的夏季香卡后赠予小乘客，见证孩子从害羞到大声道谢的温暖互动过程。,司机,正向,网约车,抖音,香卡,7655338680710797157,,
2026-06-26 07:00:16,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7655471751299868281#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报

【第1个视频中的语音内容】
好了 大家好 我是程度滴滴系大猫我在程度堡滴滴滴滴美好出行 车轮滚滚向前好服务 没有终点滴滴夏季相卡滴滴夏日小晨凉滴滴好服务有回报那么夏季来临为了让我们乘客有一个更好的乘客体验那么我们把我们的车里面营造出一个干净嘻嘻又整潔的一個層次環境來 跟著我的一個鏡頭我們看一看一個車內的一個好的一個層次環境是怎樣的打開車門首先鋪筆而來的是一個淡淡的夏季的清水香味清水香味車內擺放的乾淨整潔車內的一個座椅 座垫 干干净净整整这些再加上我们车里布置的一个箱卡滴滴出行首先我们说一说这个后面的一个大的一个箱卡滴滴出行续往每一种生活那么如果有需要你随时说话随时说调节空调调节车窗云车不四下车时注意后方哪一车有宝贵意见翻译缓溃别评态打了相卡下面一个小风车可以转动的一转动那么它就会散发出一个淡淡的一个清举香味清举香味特别的舒服特别的好闻挂在这里不仅体现了我们一个就是一个好的一个乘车体验也给车里面增加了一个温馨温馨的一个好的一个乘车环境乘车乘客温馨用美观那么乘客一上车就眼前一亮对不对眼前一亮所以说营造出一个好的乘车环境那么是是给我们乘客让我们乘客有更好的乘车体验那么低低出行那么是最好的一个出行方式可以看到车内的意义没一样都是为我们乘客精心准备给他们一个更好的乘车体验",156,1,37,0,194,🐈大猫先生🎃,司机展示车内夏季香卡装置及整洁环境，营造良好乘车体验,车内,正向,网约车,抖音,香卡,7655471751299868281,,
2026-06-25 22:32:23,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7655340872942666618#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报

【第1个视频中的语音内容】
Hello 大家好,我是滴滴四季魚抱抱,我在成都跑滴滴,滴滴美好出行成輪滾滾向前,好服務沒有終點。滴滴夏季香卡,滴滴夏日小晨涼,滴滴好服務有回報。那麼之前跟大家分享了我們滴滴平台非常好的一點就是給我們師傅,啊,贈送了很多很多的香卡。那么这个箱卡的话放在我们的车上首先第一个乘客看了之后会感觉很轻娘的感觉除此之外的话来有淡淡的清香味那么车内开着空调闻淡淡的清香味也会给人感觉非常的舒服那么想下卡是赠送给乘客的来接下来跟着我们镜头我们再一起来看一下四个小箱卡小伙伴们喜欢哪一个了吧滴滴的这个第一个箱卡叫做合叶微风是整个就是夏天的一个颜色绿色的上面有一个小倾亭给人感觉就是夏天来了的感觉而且看起来也非常的凉爽清新第二个的话来是西瓜甜心嗯,心字上面我们用小勺子挖了一勺出来这个也是非常足的夏日感觉夏天在非常热的时候吃上一口凉凉的西瓜也是清爽非常的舒服第三个是橘子冰棒夏天的话,最喜欢的肯定是吃冰棒这个冰棒给人感觉也是非常的清爽凉快,很舒服最后一个是夏夜阴光那麼夏天晚上營火蟲是必不可少的一個東西雖然現在見的少了,但是嗯,這個夏天的感覺也是足足的夏日螢光那麼四個這個相卡的造型小夥伴們,你們喜歡哪個造型呢?可以在評論區打出來唷!",77,0,23,0,100,a鱼鲍鲍,滴滴司机介绍平台赠送的四种夏季主题香卡及其在车内营造的清新氛围。,车内,正向,网约车,抖音,香卡,7655340872942666618,,
2026-06-26 13:40:05,品牌太给力啦,https://www.iesdouyin.com/share/video/7655574782087472778,"品牌太给力啦。没想到吧，后来者居上，奖池还在累加，上午看的时候还是98＋2 整整100场，下午就又加了！滴滴你好卷啊@滴滴美好出发 我们好喜欢你啊，以后出门就打车了，森马也很宠，以后认准这俩品牌大大#滴滴出行网约车青春代言人王安宇#森马品牌代言人王安宇  有事是真上啊@王安宇 安宇还是太宝藏了

【第1张图片中的文字内容】
SEM/R
滴滴出行
森马 品牌
已获加场6场＞
有反转
滴滴出行 品牌
已获加场88场＞
科当号：1504380355g|
共105场
为TA加场〉
共98场
为TA加场〉

【第2张图片中的文字内容】
SEM/R
滴滴出行
森马 品牌
已获加场6场＞
有反转
滴滴出行 品牌
已获加场88场＞
科当号：1504380355g|
共105场
为TA加场〉
共98场
为TA加场〉

【第3张图片中的文字内容】
SEM/R
滴滴出行
森马 品牌
已获加场6场＞
有反转
滴滴出行 品牌
已获加场88场＞
斗当号：1604380355q
共105场
为TA加场〉
共98场
为TA加场＞

【第4张图片中的文字内容】
SEM/R
滴滴出行
森马 品牌
已获加场6场＞
滴滴出行 品牌
已获加场88场＞
有反转
共105场
为TA加场〉
共98场
为TA加场〉

【第5张图片中的文字内容】
SEM/R
滴滴出行
森马 品牌
已获加场6场＞
滴滴出行 品牌
已获加场88场＞
有反转
共105场
为TA加场〉
共98场
为TA加场〉

【第6张图片中的文字内容】
SEM/R
滴滴出行
森马 品牌
已获加场6场＞
滴滴出行 品牌
已获加场88场＞
有反转
共105场
为TA加场〉
共98场
为TA加场＞

【第7张图片中的文字内容】
无忧云包场
影人云包场
影院云包场
X
《爱是愤怒》云包场后援团①
2.17死
王安宇官方后援会
已获加场1066场＞
共1190场
为TA加场〉
⑦滴滴出行
滴滴出行 品牌
已获加场92场＞
共124场
为TA加场＞
SEM/R
森马 品牌
已获加场9场＞
共108场
为TA加场＞
4当号：1604380355g

【第8张图片中的文字内容】
无忧云包场
影人云包场
影院云包场
X
《爱是愤怒》云包场后援团①
2.17死
王安宇官方后援会
已获加场1066场＞
共1190场
为TA加场〉
⑦滴滴出行
滴滴出行 品牌
已获加场92场＞
共124场
为TA加场＞
SEM/R
森马 品牌
已获加场9场＞
共108场
为TA加场＞
4当号：1604380355g

【第9张图片中的文字内容】
无忧云包场
影人云包场
影院云包场
X
《爱是愤怒》云包场后援团 ①
刈宿
6.19 死0
王安宇官方后援会
已获加场1066场＞
共1190场
为TA加场＞
⑦滴滴出行
滴滴出行 品牌
已获加场92场＞
共124场
为TA加场〉
SEM/R
森马 品牌
已获加场9场＞
共108场
为TA加场〉
首号：1604380355g|

【第10张图片中的文字内容】
无忧云包场
影人云包场
影院云包场
X
《爱是愤怒》云包场后援团①
刈宿
2217 死者
王安宇官方后援会
已获加场1066场＞
共1190场
为TA加场＞
⑦ 滴滴出行
滴滴出行 品牌
已获加场92场＞
共124场
为TA加场〉
SEM/R
森马 品牌
已获加场9场＞
共108场
为TA加场〉

【第11张图片中的文字内容】
无忧云包场
影人云包场
影院云包场
X
《爱是愤怒》云包场后援团①
刈宿
2217 死者
王安宇官方后援会
已获加场1066场＞
共1190场
为TA加场＞
⑦ 滴滴出行
滴滴出行 品牌
已获加场92场＞
共124场
为TA加场〉
SEM/R
森马 品牌
已获加场9场＞
共108场
为TA加场〉

【第12张图片中的文字内容】
无忧云包场
影人云包场
影院云包场
X
《爱是愤怒》云包场后援团 ①
刈宿
6.19 死0
王安宇官方后援会
已获加场1066场＞
共1190场
为TA加场＞
⑦滴滴出行
滴滴出行 品牌
已获加场92场＞
共124场
为TA加场〉
SEM/R
森马 品牌
已获加场9场＞
共108场
为TA加场〉",392,15,32,55,494,Cindy.,用户称赞滴滴与森马品牌给力，通过云包场活动支持代言人王安宇，奖池持续累加，表示以后出门就选滴滴打车,地广/活动,正向,品牌,抖音,品牌,7655574782087472778,,
2026-06-26 22:56:05,大力赞扬滴滴她计划,https://www.iesdouyin.com/share/video/7655718059928471616,"大力赞扬滴滴她计划。#女性出行 #安全出行 #好司机 #女司机

【第1张图片中的文字内容】
灣蜂类子
MIHTER
99
守护健康
先洗手通毒液（建股型
2道/0/月1001
每次打到女司机的车都香香的
小抖音号
26673612

【第2张图片中的文字内容】
灣蜂类子
MIHTER
99
守护健康
先洗手通毒液（建股型
2道/0/月1001
每次打到女司机的车都香香的
小抖音号
26673612

【第3张图片中的文字内容】
简蜂类子
抑菌路
99
守护健康
NTACERINL SASIEIAPI
每次打到女司机的车都香香的
抖音号
26673612

【第4张图片中的文字内容】
胃链类子
言瓜刊
99
守护健康
生洗手避毒液（建股型）
ANTIBAC RRI WASTIIANI
数行5号滨：018#01
每次打到女司机的车都香香的

【第5张图片中的文字内容】
胃链类子
言瓜刊
99
守护健康
生洗手避毒液（建股型）
ANTIBAC RRI WASTIIANI
数行5号滨：018#01
每次打到女司机的车都香香的

【第6张图片中的文字内容】
抑菌路
99
守护健康
免洗手消海液（基酸型
ANTINCERINL WASIIIAPID
每次打到女司机的车都香香的",572,2,9,20,603,好饭无人来拼,用户赞扬滴滴“她计划”，分享每次打到女司机的车都香香的体验。,司机,正向,网约车,抖音,女性友好计划,7655718059928471616,,
2026-06-26 12:17:52,我大烟台厉害了👍网约公交车都出来了，谁知道区间范围是从哪到哪的#抖音玩法合伙人计划 #情绪音乐玩法新风向 #网约公交车 #网约车 #便民打车,https://www.iesdouyin.com/share/video/7655553599552161779#ocr,"我大烟台厉害了👍网约公交车都出来了，谁知道区间范围是从哪到哪的#抖音玩法合伙人计划 #情绪音乐玩法新风向 #网约公交车 #网约车 #便民打车

【第1张图片中的文字内容】
近日，烟台公交集团与滴滴达成合作，正式开通
网约公交服务。该公交采用线上预约出行模式，
市民在滴滴App上下单，系统将订单推送至司机
端，不再受固定站点与线路束缚。只要在划定运
营范围之内，无论目的地远近，乘车费用统一固
定为每人2.5元。这项新服务有效填补了商圈、高
校之间的短途交通空白，兼顾公交的事
车的灵活，给市民带来更经济、更省
奈斯
行新方案。#公交车 ＃网约公交车 #便
J 抖音号：kuailewansuiNO.1

【第2张图片中的文字内容】
近日，烟台公交集团与滴滴达成合作，正式开通
网约公交服务。该公交采用线上预约出行模式，
市民在滴滴App上下单，系统将订单推送至司机
端，不再受固定站点与线路束缚。只要在划定运
营范围之内，无论目的地远近，乘车费用统一固
定为每人2.5元。这项新服务有效填补了商圈、高
校之间的短途交通空白，兼顾公交的事
车的灵活，给市民带来更经济、更省
奈斯
行新方案。#公交车 ＃网约公交车 #便
J 抖音号：kuailewansuiNO.1

【第3张图片中的文字内容】
近日，烟台公交集团与滴滴达成合作，正式开通
网约公交服务。该公交采用线上预约出行模式，
市民在滴滴App上下单，系统将订单推送至司机
端，不再受固定站点与线路束缚。只要在划定运
营范围之内，无论目的地远近，乘车费用统一固
定为每人2.5元。这项新服务有效填补了商圈、高
校之间的短途交通空白，兼顾公交的事
车的灵活，给市民带来更经济、更省
奈斯
行新方案。#公交车 ＃网约公交车 #便
J 抖音号：kuailewansuiNO.1

【第4张图片中的文字内容】
近日，烟台公交集团与滴滴达成合作，正式开通
网约公交服务。该公交采用线上预约出行模式，
市民在滴滴App上下单，系统将订单推送至司机
端，不再受固定站点与线路束缚。只要在划定运
营范围之内，无论目的地远近，乘车费用统一固
定为每人2.5元。这项新服务有效填补了商圈、高
校之间的短途交通空白，兼顾公交的事
车的灵活，给市民带来更经济、更省
奈斯
行新方案。#公交车 ＃网约公交车 #便

【第5张图片中的文字内容】
近日，烟台公交集团与滴滴达成合作，正式开通
网约公交服务。该公交采用线上预约出行模式，
市民在滴滴App上下单，系统将订单推送至司机
端，不再受固定站点与线路束缚。只要在划定运
营范围之内，无论目的地远近，乘车费用统一固
定为每人2.5元。这项新服务有效填补了商圈、高
校之间的短途交通空白，兼顾公交的事
车的灵活，给市民带来更经济、更省
奈斯
行新方案。#公交车 ＃网约公交车 #便

【第6张图片中的文字内容】
近日，烟台公交集团与滴滴达成合作，正式开通
网约公交服务。该公交采用线上预约出行模式，
市民在滴滴App上下单，系统将订单推送至司机
端，不再受固定站点与线路束缚。只要在划定运
营范围之内，无论目的地远近，乘车费用统一固
定为每人2.5元。这项新服务有效填补了商圈、高
校之间的短途交通空白，兼顾公交的事
车的灵活，给市民带来更经济、更省
奈斯
行新方案。＃公交车 ＃网约公交车 #便

【第1个视频中的语音内容】
Let's get it off it nowLet's get this club on",158,26,34,930,1148,宝珠,烟台公交集团与滴滴合作开通网约公交服务，市民可在滴滴App预约，固定票价2.5元，不受固定站点限制。,产品力,正向,站点巴士/公交/滴滴小巴,抖音,站点巴士,7655553599552161779,,
2026-06-26 13:57:15,3块钱的小确幸🌟 那天凌晨3点，叫的车终于到了,https://www.iesdouyin.com/share/video/7655579206130846181#ocr,"3块钱的小确幸🌟 那天凌晨3点，叫的车终于到了。司机师傅麻木地和我打招呼：“你好，为你服务。” 
半路上，我用滴滴会员红包给师傅打赏了3块钱。安静的车厢里，突然响起了打赏提示音。师傅盯着屏幕顿了1秒，像突然被什么触动了似的，又过了5分钟，问我要不要喝他刚买的气泡水。 
下车时他开心地和我道别，我回了句“谢谢大哥，辛苦了”。其实钱不多，就是份心意，互相尊重的感觉特别好——这种瞬间，彼此好像都被“滋补”到了。不过为了避免“塌房”，我可不是每次都这么打车。
对了，你有没有想到你每次打车，上飞机，坐动车，那些穿着制服的人，也是一个个有情感的活人，身上也带着各种气息能量
#会玩是成年人稀缺的超能力 #深夜vibe #磁场能量",214,0,11,1,226,烟火五叔（厦门流星1.0版）,乘客凌晨3点打车时用滴滴会员红包给司机打赏3元，司机受触动后分享气泡水，双方互相尊重的温暖互动故事。,司机,正向,网约车,抖音,司乘温暖,7655579206130846181,,
2026-06-25 23:08:40,热烈祝贺烟台莱山区，高新区 滴滴出行×烟台公交集团 推出的网约公交正式开通运营（公交场站外合法合规拍摄，未进入公交场站）#滴滴网约公交 #烟台公交 #亚星客车,https://www.iesdouyin.com/share/video/7655350218070555131,"热烈祝贺烟台莱山区，高新区 滴滴出行×烟台公交集团 推出的网约公交正式开通运营（公交场站外合法合规拍摄，未进入公交场站）#滴滴网约公交 #烟台公交 #亚星客车

【第1张图片中的文字内容】
国企品质
出行保障
同约公交
网约公交
上滴滴 坪川幼交
62407330
J 抖音号：yantaigongj35

【第2张图片中的文字内容】
国企品质
出行保障
同约公交
网约公交
上滴滴 坪川幼交
62407330
J 抖音号：yantaigongj35

【第3张图片中的文字内容】
載52人
𣇸荒修
47
国企品质
出行保障
同约公安
网约公交
上滴滴 椰则圆约胶交
62407330
小抖音号：yantaigongji35

【第4张图片中的文字内容】
同约公交
网约公交
上籲啝颲胶交
27088
台蕊蒜傷
国企品质
出行保障
62407330

【第5张图片中的文字内容】
同约公交
网约公交
上籲啝颲胶交
27088
台蕊蒜傷
国企品质
出行保障
62407330

【第6张图片中的文字内容】
同约公安
岡约公交
𣇸荒修
47
国企品质
出行保障
G2407330

【第7张图片中的文字内容】
G2407335
G2407334
网约公交
G2407331
网约公交
网约公变
aF:06352D
MF D8350D
J 抖音号：yantaigongj35

【第8张图片中的文字内容】
G2407335
G2407334
网约公交
G2407331
网约公交
网约公变
aF:06352D
MF D8350D
J 抖音号：yantaigongj35

【第9张图片中的文字内容】
G2407335
62407334
网约公交
G2407331
网约公交
网约公交
J 抖音号：yantaigongj35

【第10张图片中的文字内容】
62407335
网约公交
IF:06352D
62407334
网约公交
MF 0635on
G2407331
网约公交

【第11张图片中的文字内容】
62407335
网约公交
IF:06352D
62407334
网约公交
MF 0635on
G2407331
网约公交

【第12张图片中的文字内容】
G2407335
网约公交
62407334
同约公交
G2407331
网约公交",489,100,2,1476,2067,星辰的辰,滴滴出行与烟台公交集团合作推出的网约公交在烟台莱山区、高新区正式开通运营,地广/活动,正向,站点巴士/公交/滴滴小巴,抖音,站点巴士,7655350218070555131,,
2026-06-26 06:48:03,#滴滴夏季香卡 #滴滴夏日小乘凉 #滴滴好服务有回报,https://www.iesdouyin.com/share/video/7655468598471926969#ocr,"#滴滴夏季香卡
#滴滴夏日小乘凉
#滴滴好服务有回报

【第1个视频中的语音内容】
哈喽哈喽大家好我是成都滴滴C大貓我在成都跑滴滴滴滴美好出勤從人滾滾向前好服務沒有終點滴滴夏季香卡滴滴夏日小成年滴滴好服務以回報那麼夏季為了保持我們車內的空氣清新明照出一個涼衣营造出一个好的乘车环境那么滴滴平台给我们发放了很多的夏日相卡夏日相卡那我们一起来看看我们的车内的一个乘车环境那么跟着我的镜头来 我们一起上车打开会车门打开车门的一瞬间一股乡起铺笔而来首先是一些紧式雨包括打开车门一座军区首先可以看到的就是一个夏季箱卡大卡挂到这里其实那么就是一个夏日小晨凉夏日小晨凉包括那么前面主价挂的一个地地出行那么一个空气那么给乘客营造出一个干净整洁又清新美观的一个乘车房间那么让我们乘客一开门一上车眼前一亮首先是我们这个夏季的大乡卡那么这里可以转动闻一闻淡淡的一个夏季的一个橘子的香味橘子的香味那么这里有提示仅是予以包括一些解释那么而放在中间的这个就是一个下室小城的小乡堂小乡堂一个好的城车环境营造出一个干净干净美观干净整结美观的一个城车环境那我们的乘客那么打开车门上车眼前一亮给我们的乘客带来更好的一个乘车体验那么小伙伴你们的车里也不止好了吗让我们的乘客有一个更好的乘车环境乘车体验看见没有",150,0,32,0,182,🐈大猫先生🎃,司机展示车内悬挂滴滴夏季香卡及相关布置，营造清新整洁的乘车环境。,车内,正向,网约车,抖音,香卡,7655468598471926969,,
2026-06-26 17:33:16,那年我17岁，一个人在上海工作，不知道怎么搬家，收拾好东西之后，打了辆普通的滴滴，我的东西很多很零碎，重的东西，还有镜子桌子什么的，后排和后备箱都被塞满了，来来,https://www.iesdouyin.com/share/video/7655634876246855802,"那年我17岁，一个人在上海工作，不知道怎么搬家，收拾好东西之后，打了辆普通的滴滴，我的东西很多很零碎，重的东西，还有镜子桌子什么的，后排和后备箱都被塞满了，来来回回一个人拎了十几趟，十几分钟的路程，司机师傅看到我要搬家没有拒单，耐心的等我搬东西，还帮忙，到了目的地又卸东西加起来花了一个小时，后来才知道原来搬家可以叫货拉拉，滴滴只是快车
今年我22，好像很多路都是一个人走过来的，突然想起来那一天，谢谢那个司机也谢谢当年小小的自己。

【第1张图片中的文字内容】
J 抖音号：nain10249

【第2张图片中的文字内容】
J 抖音号：nain10249

【第3张图片中的文字内容】
J 抖音号：nain10249",141,7,14,2,164,Nain,用户回忆17岁时独自在上海使用滴滴快车搬家，司机未拒单并耐心等候、帮忙装卸行李，用户现表达感谢,司机,正向,快车,抖音,司乘温暖,7655634876246855802,,
2026-06-26 21:49:05,整个地铁都是王安宇排面，震撼,https://www.iesdouyin.com/share/video/7655700797695883642#ocr,"整个地铁都是王安宇排面，震撼！
#王安宇 #地铁大屏 #成都打卡 #人生不需要被定义 #王安宇代言",1044,20,40,261,1365,漂亮朋友,地铁内展示大量王安宇代言广告，场面震撼有排面,地广/活动,正向,品牌,抖音,品牌,7655700797695883642,,
2026-06-27 14:09:25,平凡司机，载满人间温柔 公主可以没有万千侍从，却不能没有贴心靠谱的滴滴专车,https://www.iesdouyin.com/share/video/7655953426870189937,"平凡司机，载满人间温柔 公主可以没有万千侍从，却不能没有贴心靠谱的滴滴专车！#网约车 #滴滴专车 #暖心瞬间 #温柔相伴 #温情治愈

【第1个视频中的语音内容】
你好 师傅 我们三个人师傅 您可以跟我说 公主请上车吗公主请上车好类珍贵的 师傅师傅 您遇见这像我这种乘客多吗 说这样话的头一回啊就是说 希望咱们平凡的生活中挺疲惫的一天也希望我小小的有梦能给你带来欢乐的一天师傅那一会儿能麻烦您的事吗一会儿我下车的时候您能说公主请下车您能帮我开一下车门吗我想体验一下可以 没这么好 师傅没 没谢谢师傅我很期待一会儿请下车谢谢您 师傅公主可以没有万千四成却不能没有贴行靠谱的地地转车您辛苦了 师傅谢谢阿师",905,34,101,25,1065,李钱,"乘客请求滴滴专车司机配合说""公主请上车""并提供开门服务，司机热情配合展现温暖互动",司机,正向,专车/豪华车,抖音,司乘温暖,7655953426870189937,,
2026-06-28 08:49:06,🚕烟台网约车来啦,https://www.iesdouyin.com/share/video/7656241968405825211#ocr,"🚕烟台网约车来啦！这抹橙色也太吸睛了～以后出门更方便咯！

【第1个视频中的语音内容】
要靠靠 出發I'll be your best mate",232,10,25,223,490,ᰔᩚ 小丽吖🌷◡̈,烟台网约车服务上线，橙色车辆外观吸睛，将为市民出行提供便利,地广/活动,正向,网约车,抖音,品牌,7656241968405825211,,
