发布时间,笔记标题,笔记链接,笔记内容,点赞量,收藏量,评论量,分享量,互动量,博主昵称,概括,内容类型,正负向,业务线,渠道类型,具体产品/场景,笔记ID,是否剔除,是否剔除.输出结果
2026/5/8,每日VC：100位顶级投资人的故事15,https://www.xiaohongshu.com/explore/69fd79b500000000350254a4?xsec_token=ABNbFDvmT2gE-NxXGweO_FYJwMLJJnZCiBv17HKOzaXgQ=,"每日VC：100位顶级投资人的故事15
编辑：小智财经

第15天：符绩勋——纪源资本管理合伙人，滴滴与百度背后的投资推手
个人简介
符绩勋，1968年出生于新加坡。新加坡国立大学机械工程系毕业，获科技管理学硕士学位。1996年加入新加坡国家科技局金融与投资部开启风投生涯。2006年加入纪源资本担任管理合伙人。连续6年入选福布斯“中国最佳创业投资人”，2024年位列福布斯中国创投人100第17位。
机构简介
纪源资本（GGV Capital）是全球顶尖的风险投资机构，在中国、美国、东南亚均有布局。2025年纪源资本投资总额近30亿元人民币，回笼了超20亿元人民币的现金。
代表案例
· 百度（早期投资，一战成名）
· 滴滴打车、优酷土豆
· BOSS直聘、哈啰出行、满帮集团、小鹏汽车
· Grab、去哪儿/携程、UCWeb、美菜
投资理念/金句
“好的投资人不仅要善于选项目，更要善于做‘幕后推手’——撮合优酷和土豆合并就是最好的例子。”
“我们近10年以前就开始布局AI，迄今累计投资了超过50家AI相关的公司。”
一句话点评
他是中国互联网发展史的关键推手之一，从百度到滴滴，从优酷土豆合并到Grab崛起，他投出的13家独角兽见证了中国新经济的每一个重要节点。",2,1,0,0,3,马哥有财气,正文介绍了纪源资本管理合伙人符绩勋的个人简介、机构简介、代表案例、投资理念及一句话点评，他是中国互联网发展史的关键推手之一，投出的13家独角兽见证了中国新经济的重要节点。,无匹配类别,中性,品牌,小红书,品牌,69fd79b500000000350254a4,,
2026/5/9,最近打滴滴体验感都不好,https://www.xiaohongshu.com/explore/69fe89ca0000000022028a7b?xsec_token=AB7ukW7fajRnxFsjbDV6X4qAzuxWXYEh1VZYWxT4DyaNk=,"打的普通快车都有烟味，一个绕路一个开很慢态度还很差
我的诉求就是车厢无烟味，司机服务态度好，非烟人，能快点把我送到目的地。是不是打专车就可以完美契合这些要求？
有没有经常打专车自己也不抽烟的朋友说说",1,0,7,0,8,嘎结棍额,作者因普通快车存在烟味、绕路、司机态度差等问题，想知道打专车是否能满足无烟味、服务态度好、司机不抽烟且快速到达目的地的诉求，希望有相关经验的人分享。,车内环境投诉,负向,专车/豪华车,小红书,烟味/异味,69fe89ca0000000022028a7b,,
2026/5/8,避雷！南京禄口机场打滴滴的姐妹一定要小心,https://www.xiaohongshu.com/explore/69fdeb09000000003502b240?xsec_token=ABNbFDvmT2gE-NxXGweO_FYA5jLmzMI34ZGPf4gGhNeLA=,"⏰时间：2026年5月5日 晚23:00
📍地点：南京禄口机场
🚗车型：滴滴特惠快车
事情经过：
当晚落地禄口机场，疲惫不堪的我在滴滴平台正常叫了一辆特惠快车。上车后，出机场停车场时，司机突然说要收6元停车场费，让我直接付给他。
我当时就疑惑了，追问这是什么费用？
司机支支吾吾，谎话连篇：“高速晚上不收费了，但是晚上停车场要收这个费用”￼￼￼。
我着急回家，不想深夜扯皮，就先付了钱。但全程我都录了音，付款凭证也都留好了，证据齐全！
后续维权更气人！
事后我立刻向滴滴平台投诉，结果人工客服永远打不通，APP内反馈也石沉大海，直到现在没有任何人联系我、给我处理方案！
重点！！！
✅网约车平台订单费用，已包含行程相关费用，停车场费根本不该由乘客承担！
✅司机故意编造谎言，线下私自收费，属于违规加价！
✅滴滴平台纵容司机违规，投诉无门、拒不处理，毫无售后保障！
深夜机场本就容易被拿捏，没想到滴滴司机如此肆无忌惮，平台更是不作为！
曝光出来就是想提醒所有南京出行的姐妹，在禄口机场打滴滴一定要警惕，遇到乱收费直接拒绝，保留证据维权！
也希望滴滴平台能给个说法，严惩违规司机，不要寒了用户的心！
#南京避雷[话题]# #禄口机场打车避雷[话题]# #滴滴乱收费[话题]# #滴滴司机违规[话题]# #南京出行避雷[话题]# #网约车维权[话题]# #滴滴投诉无门[话题]#",2,2,7,0,11,一斤二两五,2026年5月5日晚，在南京禄口机场乘坐滴滴特惠快车时，司机以停车场费为由违规线下收费6元，向滴滴平台投诉后至今未得到处理，提醒大家在此地打车警惕乱收费并保留证据维权，同时希望滴滴平台处理此事。,平台客服投诉,负向,特惠,小红书,违规收费,69fdeb09000000003502b240,,
2026/5/8,辽宁省内有打滴滴快车的可以给我哦,https://www.xiaohongshu.com/explore/69fd85d40000000022028bb0?xsec_token=ABNbFDvmT2gE-NxXGweO_FYNHL1ZWV6cYOyb4itWF2J98=,辽宁省内有打滴滴快车的可以给我哦,0,0,2,0,2,不期而至,辽宁省内有打滴滴快车需求的人可以联系我。,无匹配类别,中性,快车,小红书,无匹配类别,69fd85d40000000022028bb0,,
2026/5/9,滴滴司机的讨厌行为,https://www.xiaohongshu.com/explore/69fe7755000000001f002eca?xsec_token=AB7ukW7fajRnxFsjbDV6X4qNB7v10ldk0NVrkkN7c9zbY=,#滴滴司机的讨厌行为 不知道为啥，我这边打车，遇到的司机基本都是中年大叔，80%都要放歌，大声放歌，10%吐痰。要是遇上年轻人开滴滴，车又干净，又安静。,2,0,1,0,3,十一和香香,该内容主要讲打车时遇到的中年滴滴司机多有大声放歌、吐痰等讨厌行为，而年轻司机的车则干净安静。,司机行为投诉,负向,网约车,小红书,态度恶劣,69fe7755000000001f002eca,,
2026/5/8,滴滴司机听到同事深圳有房后开始疯狂飙车,https://www.xiaohongshu.com/explore/69fdeeaa000000001b023649?xsec_token=ABNbFDvmT2gE-NxXGweO_FYAxSlMHnoC_CVwGZ3yNOi1c=,"在某西南城市出差，下班后和同事吃完饭，滴滴打了一辆快车回酒店，因为刚吃饱，我还容易晕车，所以上车后，同事就跟司机先打了招呼，麻烦他开稳一点。司机欣然答应，并且说自己开车很稳的。
车上，同事怕我晕车，一直跟我讲话，想转移我注意力，我们俩开始漫无目的聊天，司机也是开的很稳。
直到我们经过一片别墅区，我和同事讨论这片区域的房价（西南地区新一线城市），同事专门查了一下，说这片房价还可以，2w多一平，我调侃同事，让他在这里买栋别墅养老，同事回复说：“可以是可以，不过得把我在深圳的房子卖了。”
司机从这里就开始不对劲了，开始嘴里嘟囔着我们听不懂话，然后一改之前的平稳，开始急刹急停，我们起初不以为然，想着再过一会就到了，结果司机开始疯狂飙车，好几次起步因为后坐力把在后排的我甩到贴在座位上。
同事发觉不对，再次跟司机说开稳一点，司机大声反驳说：“快车就是时间换钱！”，同事还想继续理论，司机开始加速飙车，最后停车的时候几乎把我们都要从座位上甩出去！！！而且车子前面就有一辆小电动车，司机几乎是加满油门冲着小电动车开过去的！！！最后几乎是贴着小电动踩的急刹车！路面平稳开阔，不存在小电动车突然出现的可能！
后座原本坐着闭眼睛休息的另一位同事，在最后急停的时候差点没扶住，脸直接往前排坐垫砸去。
这样的司机，在滴滴上的评分竟然还是5.0，是否存在虚标成分?！下车后立刻差评且投诉，至今无任何反馈。@滴滴 @滴滴美好出发 @滴滴出行客服
#打工人[话题]# #车[话题]# #打车[话题]#",2890,141,469,0,3500,陈北,在西南某新一线城市出差打滴滴快车时，因与同事讨论别墅区房价，司机突然一改平稳驾驶变得急刹急停、疯狂飙车，险些撞上前方电动车，该司机在滴滴上评分为5.0，乘客投诉后至今无反馈。,安全问题,负向,快车,小红书,危险驾驶,69fdeeaa000000001b023649,,
2026/5/8,北京到阿那亚滴滴给我拉到天津来了,https://www.xiaohongshu.com/explore/69fdd6d80000000038037ff1?xsec_token=ABNbFDvmT2gE-NxXGweO_FYP96SsA8ZfX6gaDSaiT3960=,"滴滴顺风车司机不按路线走，平台只安排了两单，司机自己绕路接了5个人，司机没有给任何说明，越走时间越长，刚开始走的时候预计4小时到达，走了两个多小时，预计还有三个半小时，滴滴说让我报警
#网约车[话题]# #司机[话题]# #不要太离谱[话题]#",8,3,140,0,151,SUSULOVINGYOU,滴滴顺风车司机未说明情况下绕路接5人导致行程时间延长，平台建议乘客报警。,司机行为投诉,负向,网约车,小红书,强行拼客/绕路,69fdd6d80000000038037ff1,,
2026/5/8,滴滴司机强制休息6小时,https://www.xiaohongshu.com/explore/69fdbc6a000000003502a0c1?xsec_token=ABNbFDvmT2gE-NxXGweO_FYOnrfVKvOffXQBoOvuuwR34=,"5月8日，“网信中国”发布消息称，生活服务类平台算法治理已取得初步成效。美团取消超时罚款，淘宝闪购实现超时免罚全覆盖，京东外卖正逐步减少直接扣款处罚。

配送时间方面，美团、淘宝闪购、京东外卖已在消费者端以时间段形式展示预估配送时间。在防疲劳方面，美团推出累计跑单12小时强制下线举措；滴滴出行规定司机24小时内累计在线服务10小时，强制下线休息6小时。

网信办表示，个别平台仍存在“选择性整改”问题，下一步将组织专项检查。

#吃瓜[话题]# #爆料[话题]# #大厂[话题]# #网约车[话题]# #外卖员[话题]# #员工福利[话题]# #员工权益[话题]# #打工人[话题]#",0,0,1,0,1,大厂指北,生活服务类平台算法治理取得初步成效，美团等平台取消或减少超时罚款、以时间段展示配送时间并推出防疲劳措施，但个别平台存在“选择性整改”问题，网信办下一步将组织专项检查。,产品力,正向,网约车,小红书,无匹配类别,69fdbc6a000000003502a0c1,,
2026/5/8,滴滴司机上线十小时后强制下线6小时！,https://www.xiaohongshu.com/explore/69fda541000000003700d63f?xsec_token=ABNbFDvmT2gE-NxXGweO_FYGzBCLo2lt9lWVEabIpeMZA=,内容包含：滴滴司机服务10小时强制下线6小时，美团取消超时扣款等#热点[话题]# #美团[话题]# #滴滴[话题]# #抖音[话题]# #京东[话题]#,0,0,1,0,1,大厂漂流,正文内容包含滴滴司机服务10小时强制下线6小时、美团取消超时扣款等热点话题，涉及美团、滴滴、抖音、京东等。,产品力,中性,网约车,小红书,无匹配类别,69fda541000000003700d63f,,
2026/5/8,滴滴出行包庇司机,https://www.xiaohongshu.com/explore/69fd7b34000000001e00e853?xsec_token=ABNbFDvmT2gE-NxXGweO_FYL4kDF6TV9Sik9sVM9ZTm6E=,"我于2026.2.21日在滴滴平台叫了一辆网约车
司机车内吸烟，提醒无效，烟味刺鼻！
下雨天行车频繁急刹、驾驶粗暴、玩手机，危险驾驶！
无视规则、无视安全、态度恶劣，严重威胁乘客安全！
强烈要求：
1.全额退款并赔偿
2.滴滴从严从重处罚，永久封禁此类司机

请大家避雷滴滴！#司机[话题]# #网约车[话题]# #保护自身权益[话题]# #滴滴出行[话题]# #滴滴司机[话题]#",6,2,2,0,10,hiu,2026年2月21日，一名乘客在滴滴平台叫到的网约车司机存在车内吸烟且提醒无效、雨天频繁急刹、驾驶粗暴、玩手机等危险驾驶行为，态度恶劣，严重威胁乘客安全，该乘客强烈要求全额退款并赔偿，且要求滴滴从严从重处罚并永久封禁此类司机，并提醒大家避雷滴滴。,安全问题,负向,网约车,小红书,危险驾驶,69fd7b34000000001e00e853,,
2026/5/9,打到“侠女”的车了！！,https://www.xiaohongshu.com/explore/69fe7e640000000023017177?xsec_token=AB7ukW7fajRnxFsjbDV6X4qNCdWkxaxQYO2sfNVQYaPQI=,"晚上回家有点晚，特意选了滴滴的“女性优先”。司机是个很飒的短发姐姐！

路上闲聊，她突然说：“妹子，教你一招。你一个人坐后座，把安全带插好，然后从腋下这么斜绕过来，再抓着搭扣这里。” 她等红灯时给我比划了一下。
“万一，我是说万一，有人想从前面拽你，这根带子能帮你撑好几秒，这几秒够你按报警、开车门了。”

她说得轻描淡写，我听得心里一震。这不是驾校教的知识，是只有女性之间才会传递的、藏在日常里的“防身经验”。

下车时，觉得心里踏实了不少。有些安全感，只有女孩懂，也只有女孩会给。

#女性安全[话题]# #生活技巧[话题]# #女性友好[话题]# #网约车[话题]# #出行安全[话题]# #打车[话题]# #防身技巧[话题]# #小知识[话题]# #雄鹰般的女人[话题]# #侠女[话题]#",42,0,8,0,50,可恶又打喷嚏,滴滴“女性优先”司机姐姐教“我”一个女性独自坐网约车后座时的实用防身技巧，让“我”感到踏实和女性间的安全感。,司机,正向,网约车,小红书,女性友好计划,69fe7e640000000023017177,,
2026/5/8,五一在亚庇用滴滴打车发生了交通事故后,https://www.xiaohongshu.com/explore/69fd63e1000000001a02c5ed?xsec_token=ABNbFDvmT2gE-NxXGweO_FYPe1ZOw3c5WxZxmYihWIMMA=,"本来也是因为肚子痛半夜去医院路上结果发生了交通事故，是在环岛的时候，我们司机其实应该是危险驾驶走错道了，正常要从第二出口出的话应该走外侧的道，结果他走了里道后强行要出匝道时被外侧车道的车从左后方狠狠撞过来（p5)，索性当时只是头部受到撞击但是没有明显外伤（这也是滴滴抓着的点），当时因为着急去医院立马重新打了一辆车，并没有等报警，
事后我找滴滴客服要求对这个事故有相应的措施方案（白天就回国了），等回国后滴滴客服说因为当时在医院没有开具出关于交通事故的证明或者是头部治疗检测（其实有因为事故后头晕而多抽血检查）以及没有拍摄明显因为车祸导致的受伤证明，所以保险不赔偿，滴滴愿意补偿100元安抚。甚至只是安抚，我说了司机明显危险驾驶，平台也完全没有去double check这个事情，没有去咨询司机具体事故（还说我没有报警）
只恨我回国了没法再去补充报警+补充医疗证明，但滴滴海外完全不站在消费者角度去帮忙核实以及合理的赔偿我真不太理解[石化R]@滴滴 体验是真的差啊！

#滴滴海外打车[话题]##安全出行[话题]# #滴滴[话题]# #滴滴出行[话题]# #滴滴打车[话题]#",63,2,17,0,82,momomo,用户因肚子痛半夜乘坐滴滴去医院途中，因司机危险驾驶在环岛发生交通事故，头部受撞击但无明显外伤，当时未报警继续前往医院，事后滴滴以缺乏交通事故证明、头部治疗检测及受伤证明为由仅愿补偿100元安抚，用户对滴滴海外不站在消费者角度核实及合理赔偿表示不满。,平台客服投诉,负向,网约车,小红书,危险驾驶,69fd63e1000000001a02c5ed,,
2026/5/9,早上打到一个女司机的车，一上车司机就问我是女性朋友给你打的车...,https://www.xiaohongshu.com/explore/69fe87d00000000022025929?xsec_token=AB7ukW7fajRnxFsjbDV6X4qCZIsHHkME-OWOg_eeF2hvk=,"早上打到一个女司机的车，一上车司机就问我是女性朋友给你打的车吗，我说不是，然后她就说你打的是女性友好订单，要实名认证女性才能可以打到，后面我小红书搜索了一下确实有这个勾选功能，但是我并没有做任何勾选！！！
图二本人偏好设置，并没有图三网上的功能
所以滴滴赶紧修复你们这bug吧，不然真的起到了女性友好的效果吗。@滴滴美好出发
#滴滴出行[话题]# #滴滴司机[话题]# #滴滴女性友好[话题]#",30,0,7,0,37,:0,用户反映自己未勾选却打到了滴滴的女性友好订单，怀疑存在bug并要求滴滴修复。,产品力,负向,网约车,小红书,女性友好计划,69fe87d00000000022025929,,
2026/5/8,司机姐姐说这个功能让她们更自觉,https://www.xiaohongshu.com/explore/69fde0030000000035023490?xsec_token=ABNbFDvmT2gE-NxXGweO_FYI6uipgsb69YYyq6uLnaHi0=,"昨天打车习惯性勾选滴滴优先女司机。接单的姐姐车里很干净，淡淡的香味。
路上聊起这个功能，她说：“其实我们接单的时候能看到女乘客选了优先，自己也会更注意。”
我问怎么说。
她说：“人家选女司机，就是觉得女司机会更干净、更舒服，期望会高一点。所以我也得努力往这个标准靠，车里多打扫，态度也好一点，不然乘客很容易失望的。”
我听了觉得挺有意思。本来以为这个功能只是方便女乘客，没想到对女司机也是一种正向的激励，很不错的正循环！
#女司机[话题]##女性友好[话题]##打车[话题]##网约车[话题]##治愈系[话题]##女性力量[话题]##温暖故事[话题]##陌生人的善意[话题]#",333,2,19,0,354,补药让我加班,滴滴优先女司机功能不仅方便女乘客，还能正向激励女司机提升服务，形成良好正循环。,产品力,正向,网约车,小红书,女性友好计划,69fde0030000000035023490,,
2026/5/8,"找上班搭子，我负责开车你负责坐车
龙江出发乐从，平时8.30...",https://www.xiaohongshu.com/explore/69fdd00c000000003601f62a?xsec_token=ABNbFDvmT2gE-NxXGweO_FYJzYSKgfjUWDN1iVlPQZxzU=,"找上班搭子，我负责开车你负责坐车
龙江出发乐从，平时8.30龙江东海出发，9点前到乐从葛岸附近
我：95后女司机，平时走乐龙路，上班时间9点整，下班时间6点整，不加班到点就走，每周日固定单休，性格有点社恐，不过熟络了之后也还行
希望你：必须是女性！也是龙江出发乐从，上班时间在9:00～6:00/6:30
但是我尽量控制在8点45左右送你到达（剩下15分钟我自己上班）
希望你：距离跟我相对接近（出发点和到达点）
价格：滴滴价的8折，前期每日结算，时间长了双方熟悉产生信任之后可月结
[okR]如果出发点跟到达点跟我的地址达到98%顺路可滴滴价5折！！！诚意长期合作！！！
[okR]女司机只接受女性！！！有意者私聊[害羞R]
#一起上下班[话题]#",1,0,0,0,1,一喜花约 仿真花拱门布置,一位95后女司机寻找从龙江到乐从的女性上班搭子，说明出发到达时间、价格及顺路优惠等信息。,场景,中性,无匹配类别,小红书,通勤上下班,69fdd00c000000003601f62a,,
2026/5/8,太好了！是滴滴女司机！,https://www.xiaohongshu.com/explore/69fdc2e80000000035028613?xsec_token=ABNbFDvmT2gE-NxXGweO_FYDqLW2ORD8k3S6ZUFDFPglA=,"太好了我们有救了是滴滴女司机！！
结果妈呀我就是那个女司机[害羞R][害羞R][害羞R]
车里是干净的香皂味，歌单超级有品
多年驾龄，开车细心大胆，俺不谦虚
不用担心臭车，不用担心被没礼貌的搭讪
下次打到女司机的车，希望你同样高兴
我们本来就该在路上
#女司机[话题]# #滴滴[话题]# #昆明[话题]# #昆明网约车[话题]# #女性力量[话题]# #昆明打车[话题]# #云贵川[话题]# #滴滴女性友好[话题]# #方向盘在手说走就走[话题]# #坐上我的副驾[话题]#",5,0,5,0,10,KmDiDi_冰,一位滴滴女司机分享自己车内干净、歌单有品、驾驶细心，希望乘客打到女司机的车也能高兴，体现女性力量。,司机,正向,网约车,小红书,女司机,69fdc2e80000000035028613,,
2026/5/8,滴滴日本打车乱收费,https://www.xiaohongshu.com/explore/69fdb0b0000000001a034cbb?xsec_token=ABNbFDvmT2gE-NxXGweO_FYAksIKgPjmi7l1W7pZNI-oA=,"在东京机场使用滴滴打了专车，一口价显示499.82，我预付了路费四百多，几天后登录滴滴发现还需要补交152，太离谱了，都显示一口价了还要补交费用是几个意思
我只要求能退差价，客服就推辞说他们那边看不到国际服的订单，怎么了滴滴日本的订单不归你们管？
@滴滴出行客服 @滴滴 @滴滴日本
#滴滴避雷[话题]# #滴滴出行[话题]# #日本打车[话题]#",10,0,35,0,45,橘子,用户在东京机场使用滴滴打专车，预付一口价四百多后被要求补交152元，客服以看不到国际服订单为由推辞，用户要求退差价并@相关方进行避雷。,平台客服投诉,负向,专车/豪华车,小红书,海外打车,69fdb0b0000000001a034cbb,,
2026/5/9,昨天晚上打滴滴特惠，司机掉头不避让对向直行车差点撞上……给师...,https://www.xiaohongshu.com/explore/69feaeba000000001a02c7e4?xsec_token=AB7ukW7fajRnxFsjbDV6X4qICkw5TQmIWmze1cpTlTnqw=,昨天晚上打滴滴特惠，司机掉头不避让对向直行车差点撞上……给师傅说路也不听，到了丁字路口导航说要左拐了，师傅指着右边说这咋左拐……主打一个不听乘客不听导航，在他说指着右边问怎么左拐的时候我就原谅他了[失望R]#滴滴出行[话题]# #滴滴特惠车[话题]#,4,0,5,0,9,门牙那小子,昨天晚上打滴滴特惠时，司机存在掉头不避让对向直行车、不听乘客指路且不按导航行驶的情况，当司机在丁字路口对着右边问怎么左拐时，“我”选择了原谅他。,司机行为投诉,负向,特惠,小红书,危险驾驶,69feaeba000000001a02c7e4,,
2026/5/8,滴滴这功能… 谁会用啊？,https://www.xiaohongshu.com/explore/69fd91b60000000035039070?xsec_token=ABj_13-jUaHVZKNCbpvT9cfjf88yiX29gYY38EIqo9m5E=,"打开滴滴直接看懵了…
AI 叫车居然有 “试试叫尾号为 8 的车”？
我好奇死了！真的有人有这种需求吗？
产品经理没事干可以休息，别硬整啊喂😂
#滴滴[话题]# #打车日常[话题]# #离谱设计[话题]# #互联网大厂[话题]#",0,0,1,0,1,饭後服用 AfterHours,用户对滴滴AI叫车推出“试试叫尾号为8的车”的功能感到好奇和不解，认为这是离谱设计。,产品力,负向,网约车,小红书,AI叫车/AI小滴,69fd91b60000000035039070,,
2026/5/11,2026年5月1日在上海通过滴滴打车平台打车，司机接单后，接...,https://www.xiaohongshu.com/explore/6a0137170000000035031cdc?xsec_token=ABMDY_ifAXf43glQ4iD8PYNfnCct3lk6U8TP7x3DP_AqI=,"2026年5月1日在上海通过滴滴打车平台打车，司机接单后，接到司机电话称车子爆胎，无法接送乘客；司机要求我本人取消订单，司机不做取消订单行为，定了当天的高铁并且没有任何一趟高铁可以改签，没赶上高铁只能退票并改订机票，花了我1300，五一当天的飞机票多贵应该众所周知吧。
但滴滴沟通赔偿方案一开始给15元打车券，到沟通给200元打车券，打12328投诉之后给200现金。最后电话沟通说是滴滴平台预估我本来就到不了高铁站，所以只能赔我200。如果我看导航本来就到不了我打车干嘛，直接退票去机场不就好了。
@滴滴出行客服",1,0,1,0,2,星期日不上发条,2026年5月1日在上海通过滴滴打车，因司机接单后称爆胎无法接送且要求乘客取消订单，导致乘客没赶上高铁，改签机票花费1300元，与滴滴沟通赔偿方案后仅获200元现金，乘客对滴滴“预估本来就到不了高铁站”的解释不满并@滴滴出行客服。,平台客服投诉,负向,网约车,小红书,赔偿不合理,6a0137170000000035031cdc,,
2026/5/11,滴滴打车,https://www.xiaohongshu.com/explore/6a012e390000000006036608?xsec_token=ABMDY_ifAXf43glQ4iD8PYNWJ3hxijhBYev95uUoRdB50=,下雨天你们都这么爱取消订单吗？想打车的打不到排队等半天，不想打车的打了随意取消，你们这样占用有限的打车资源，考虑过在大雨寒风中等不到车的人吗？求求了，不要随意取消订单，平台就该严惩这些随意，恶意取消订单的人。来曝光一下看看都是些什么人取消的订单#网约车[话题]#,0,0,0,0,0,Miga榆宸,用户抱怨下雨天有人随意取消网约车订单，占用资源导致想打车的人难打车，建议平台严惩恶意取消订单的行为。,平台客服投诉,负向,网约车,小红书,系统/派单问题,6a012e390000000006036608,,
2026/5/11,在滴滴平台打T3出行的不良体验！,https://www.xiaohongshu.com/explore/6a01288d00000000350324a8?xsec_token=ABMDY_ifAXf43glQ4iD8PYNY4O4yuGBIkxBugeQer9N1Q=,"#网约车[话题]# #出租车[话题]# #网约车平台[话题]#
滴滴打车和T3出行之间到底怎么回事？是啥矛盾，非让老百姓买单？
其他网约车品牌从来没有出现“擅自改路线，故意走高速，故意走远路”。T3出行每次必踩雷！
明明滴滴打车显示是走短程 非高速 路线。司机突然等了一个很长的红灯去走高速。打司机电话，司机说：我按照T3的导航走的，你不要找我。 我给T3出行打投诉电话，T3出行说，路线的问题不是我们的问题，你找滴滴。 我找滴滴，滴滴说：第三方服务请你找第三方。
@T3出行客服 @T3出行服务 @T3出行何群老板
怪不得说最近网约车戾气很重。干嘛呢？干嘛为难老百姓？司机冤，乘客也冤啊！",0,0,9,0,9,Mo泥卡,用户投诉T3出行存在司机按导航擅自改路线、故意走高速走远路的问题，且T3出行与滴滴互相推诿责任，导致乘客和司机都感到冤枉。,平台客服投诉,负向,网约车,小红书,强行拼客/绕路,6a01288d00000000350324a8,,
2026/5/11,哈哈哈第一次打车打到装饰这么隆重的士🚕,https://www.xiaohongshu.com/explore/6a011d41000000000702031a?xsec_token=ABMDY_ifAXf43glQ4iD8PYNQ5y3nGwbGTzhVuJCHwfsc4=,"一大早打车，居然打到装饰这么豪华和隆重的的士🚕，打车这么多年第一次遇到！笑死了！上班心情都变好了，感觉像八抬大轿把牛马抬进了单位[黄金薯R][笑哭了R]
#滴滴打车[话题]#
#打车[话题]#
#的士[话题]#
#车内饰装饰[话题]#",0,0,3,0,3,HuiHui慢生活,一大早打车遇到装饰豪华隆重的的士，这是第一次遇到，让上班心情变好。,车内,正向,网约车,小红书,专车/豪华车,6a011d41000000000702031a,,
2026/5/11,惊悚！滴滴打车，密码没输完就扣费成功了！,https://www.xiaohongshu.com/explore/6a0102df0000000008000c68?xsec_token=ABMDY_ifAXf43glQ4iD8PYNSolgIQucFCozCQUjB_nPn4=,"我刚早上支付昨天的订单
因为发起新的订单
支付的时候，输入密码还差最后一位数
竟然显示已经支付成功
所以这是怎么回事
是摆设吗？
大家小心
#网约车[话题]#
#滴滴[话题]#",0,0,5,0,5,伊升de心事,用户在支付滴滴新订单时，输入密码还差最后一位却显示支付成功，对此表示疑问并提醒大家小心。,平台客服投诉,负向,网约车,小红书,无匹配类别,6a0102df0000000008000c68,,
2026/5/10,现在有没有滴滴砍价互助的啊秒回#滴滴出行[话题]# #滴滴打...,https://www.xiaohongshu.com/explore/6a00469b00000000060371cb?xsec_token=ABu9QeEMMi4Kp3dokkrCOdU-CF5mMHp75sWYy-7T5I_yE=,现在有没有滴滴砍价互助的啊秒回#滴滴出行[话题]# #滴滴打车[话题]# #砍价[话题]# #砍价互助[话题]#,0,0,3,0,3,呼噜噜,询问是否有滴滴砍价互助，会秒回。,地广/活动,中性,网约车,小红书,价格优惠,6a00469b00000000060371cb,,
2026/5/10,滴滴打车维权,https://www.xiaohongshu.com/explore/6a00246c000000000702b098?xsec_token=ABu9QeEMMi4Kp3dokkrCOdU_HmVe8B60OIYUkr1jwlp2E=,"滴滴实在是太坑了
事情经过：我在5月7日早上7.47打车，平台显示司机2分钟内到达，司机并未按时到达，51分我慌了开始给司机打电话，连续拨号两次，司机均未接听。无奈之下，只能取消再次打车，结果可想而知，我迟到了！我们迟到是扣50，所以向平台投诉
维权过程：当天给平台投诉，平台只敷衍给5元优惠券，我不同意结果，专属客服再次打电话，惩处司机，平台会管控接单（但是这跟我的损失没有任何关系啊！）同时赔付10元优惠券，我还是没同意，最后高级客服来电，还是一样的说辞，我期间表示可以给平台出具公司罚款证明，平台最后只能给50优惠券，现在还在继续投诉中

兄弟姐妹们，有好的解决途径麻烦留在评论区啊，我都会一一试试的（12328我打过了，一句话：我们管不了这事，司机可能有其他原因，两分钟只是平台预估时间[叹气R]）#滴滴打车[话题]# #滴滴维权[话题]#",1,0,0,0,1,我叫不讲李,用户因滴滴司机未按时到达且不接电话导致取消订单后迟到被罚款50元，向平台投诉后仅获50元优惠券，继续投诉中并求助解决途径。,维权记录,负向,网约车,小红书,系统/派单问题,6a00246c000000000702b098,,
2026/5/9,滴滴打车偶遇,https://www.xiaohongshu.com/explore/69ff2744000000003601bafd?xsec_token=ABSe7suRAYmulQ4PBfwqDWg_Ql-v1qHlDG2U5q2K-9fKY=,"致敬每一个在命运面前不屈不挠的人[点赞R][点赞R][点赞R]
另外这次必须给滴滴一个大大的赞，每一个有社会责任感的企业都值得敬佩。",0,0,0,0,0,用魔法打败魔法voc,致敬不屈不挠的人，并为有社会责任感的滴滴点赞。,无匹配类别,正向,品牌,小红书,品牌,69ff2744000000003601bafd,,
2026/5/9,滴滴打车出bug了吗？一共就两公里路要这么多钱？开始还以为是...,https://www.xiaohongshu.com/explore/69fef8a1000000001a02f726?xsec_token=AB7ukW7fajRnxFsjbDV6X4qKobxwG2Kns0h2eL_FiLGTI=,"滴滴打车出bug了吗？一共就两公里路要这么多钱？开始还以为是定位错了，核对了好几遍没有问题为什么会这样。

二编：本人高中生周五放学导航回家，我一般是导航的家附近的超市，结果今天定位错了，导航到了和家附近超市同名但是不同位置的超市，一个在临平一个在拱墅。
我还在想为什么今天回家的路线有点奇怪，但是也没有多想，到地方了才反应过来原来是导航错地方了，硬是朝家反方向的路线做了两个小时的车。
md好倒霉我还想着今天星期五早点回家休息呢
算了算了否极泰来否极泰来否极泰来否极泰来否极泰来否极泰来否极泰来否极泰来否极泰来。否极泰来。五月的霉运在今天已完结。",0,0,8,0,8,39,一位高中生周五放学因导航定位到同名不同位置的超市，误乘车两小时后发现问题，感叹倒霉并希望否极泰来。,平台客服投诉,负向,网约车,小红书,系统/派单问题,69fef8a1000000001a02f726,,
